#Buckets,Keys 1 - rep 1,Keys 1 - rep 2,Keys 1 - rep 3,Keys 3 - rep 1,Keys 3 - rep 2,Keys 3 - rep 3,Keys 6 - rep 1,Keys 6 - rep 2,Keys 6 - rep 3,Keys 9 - rep 1,Keys 9 - rep 2,Keys 9 - rep 3
2.4,885.3427800000063,898.9421399999846,904.0964400000084,942.8282099999997,1036.1737800000192,789.2252100000187,977.33097000001,850.7101499999699,853.2665099999795,1032.5942100000102,924.4043999999994,1180.1032200000045
2.5,843.9858000000022,856.3944600000032,839.3182199999792,861.7619699999923,1003.0799699999916,717.1933499999795,890.12726999999,746.7027300000045,732.3857999999964,926.1423899999936,846.5020199999926,953.7551099999946
2.6,707.443560000007,792.3813299999892,757.8207000000184,837.6832800000193,906.147450000004,645.5359800000006,771.649740000008,720.7761600000304,684.6288300000015,851.5854899999977,682.526610000019,850.576050000007
2.7,633.7369799999797,737.5619700000025,707.4419399999897,762.1084799999953,863.761949999971,558.1403100000098,738.0710099999924,602.2989899999739,589.9531500000085,724.1713200000086,675.3149099999937,766.4593499999937
2.8,649.040129999994,700.0823700000037,616.7746799999877,790.9668899999815,721.1914200000174,550.0447200000053,682.3860300000088,602.0294400000057,559.3217399999776,741.0774600000004,633.9594599999946,683.0826300000153
2.9,635.8998600000123,646.5069000000003,615.9041100000177,734.02542000002,631.7178299999941,504.0007200000109,642.6476999999941,565.7250600000043,592.4201400000093,667.9986300000019,634.7699999999859,580.4972100000123
3.0,543.6680400000259,700.06850999999,646.0918199999869,709.9824599999993,605.3215500000006,505.35692999999446,630.3556800000006,560.2515300000014,514.9629000000059,592.7749199999962,542.069370000012,537.8296499999742
3.1,543.966749999985,566.0528400000112,535.2503399999987,748.0822499999922,566.2135800000178,480.9959999999919,613.1713500000042,556.6399199999869,519.6505499999985,517.9456800000044,522.4017599999897,494.2578600000161
3.2,523.4741100000028,539.2935900000084,601.0659000000232,680.8768199999977,493.20476999999664,413.85959999998886,555.3416699999871,599.880600000004,493.41969000000245,517.8223799999978,418.09535999999935,440.98370999998224
3.3,453.6716399999641,555.2155799999819,525.2552999999971,585.9978300000075,494.33957999999257,381.18348000000697,535.8929400000197,563.9698799999969,480.0178800000067,457.93421999999555,477.18090000000666,448.02882000002137
3.4,449.56386000002385,479.73384000000806,560.6161199999842,589.9884299999976,449.4314700000032,345.3193800000081,538.8681599999836,493.9284600000101,488.6332199999961,437.3521200000105,482.78952000000936,370.9250999999822
3.5,428.62824000000546,491.1196500000151,474.8202900000033,532.6981200000009,445.21658999997453,355.01435999999376,490.6332900000052,484.4428199999893,453.3383699999831,418.9383000000016,448.2386099999858,341.9373600000072
3.6,394.2816300000195,479.9788199999821,405.1292399999875,503.2850400000025,373.7082600000067,323.94879000001674,488.5899300000019,431.82063000000926,471.4715700000088,397.4841899999956,482.6231999999982,360.1633499999771
3.7,389.8279799999873,404.35541999999987,438.93485999999393,531.9906299999857,380.1472199999989,305.2206899999801,429.3578699999998,406.3879800000068,453.9445199999973,389.74040999999124,466.64811000001646,358.96500000004744
3.8,370.01843999999255,393.64092000001256,344.3410800000129,455.6518200000064,284.67549000000145,312.7468500000032,404.76582000000053,432.0497699999978,491.18958000000566,404.6958000000086,457.30745999998544,328.78367999997135
3.9,345.6766800000187,404.7992999999842,349.50968999999895,412.523279999994,310.8132000000114,345.0990599999859,398.2106700000004,365.86421999999584,431.77842000000237,383.9791500000065,415.9647000000077,283.44554999999673
4.0,319.2384599999714,377.7358500000264,344.66022000001976,398.6790300000139,313.6793400000097,314.2327500000101,446.9643000000142,409.7825100000264,440.1160200000086,393.82847999998194,447.93144000000757,265.80069000000367
4.1,310.21281000000454,361.6027199999662,385.1696699999884,398.39282999999705,279.72090000000753,291.37446000000637,388.21841999999015,343.5650999999634,462.1542299999928,344.2744800000073,402.96032999998715,289.6059599999935
